,time,Air_Flow1,DO1,Permeate1,Pressure1,TEMP1,Tank1,pH1,Air_Flow2,DO2,Permeate2,Pressure2,TEMP2,Tank2,pH2,time.1,l_min,date,day
127,127,5.997951389,0.555166667,24.84431944,4.0603125,24.99582639,14615.47986,7.002618056,8.619222222,2.455479167,24.80222222,3.712090278,24.96503472,14583.10694,7.058951389,127,3.5,2023/3/2 7:00,5.291666667
128,128,6.0053125,0.438645833,27.82475694,4.344930556,25.0134375,14676.20486,7.005416667,8.590729167,2.059166667,27.82520833,3.889027778,25.0109375,14649.35069,7.0325,128,3.5,2023/3/2 8:00,5.333333333
129,129,5.924027778,0.550520833,27.7996875,4.369201389,25.00993056,14683.10764,7.011076389,8.540763889,2.680347222,27.8284375,3.913090278,25.01927083,14656.09028,7.071006944,129,3.5,2023/3/2 9:00,5.375
130,130,5.831597222,0.438576389,27.84649306,4.392673611,25.00180556,14684.60069,7.009097222,8.509722222,2.7115625,27.83923611,3.928611111,25.00833333,14657.05903,7.074340278,130,3.5,2023/3/2 10:00,5.416666667
131,131,5.7240625,0.5296875,27.82552083,4.404756944,25.00309028,14683.55556,7.003784722,8.533541667,2.736597222,27.8371875,3.942048611,25.01333333,14658.24306,7.076076389,131,3.5,2023/3/2 11:00,5.458333333
132,132,5.747604167,0.446527778,27.82194444,4.429756944,24.99347222,14683.61458,7.002673611,8.5803125,2.765138889,27.87326389,3.963680556,25.01416667,14656.41319,7.080902778,132,3.5,2023/3/2 12:00,5.5
133,133,5.853888889,0.5228125,27.81059028,4.461041667,24.99642361,14684.01042,7.002847222,8.542708333,2.719340278,27.85225694,3.976145833,25.01170139,14655.60069,7.080555556,133,3.5,2023/3/2 13:00,5.541666667
134,134,5.866388889,0.485902778,27.84020833,4.482604167,25.01017361,14684.06944,7.003402778,8.5440625,2.716597222,27.82555556,3.987465278,25.01430556,14657.375,7.088333333,134,3.5,2023/3/2 14:00,5.583333333
135,135,5.497708333,0.484548611,27.79402778,4.516006944,25.01052083,14681.97917,7.0059375,8.539444444,2.682604167,27.80302083,4.006631944,24.9971875,14655.61458,7.085694444,135,3.5,2023/3/2 15:00,5.625
136,136,5.910659722,0.511423611,27.81482639,4.535034722,25.01416667,14681.9375,7.005173611,8.562881944,2.630416667,27.835,4.039861111,24.99565972,14655.88889,7.083541667,136,3.5,2023/3/2 16:00,5.666666667
137,137,5.910659722,0.452777778,27.85048611,4.544861111,25.00420139,14682.58681,7.002256944,8.574444444,2.640416667,27.8740625,4.063576389,24.99361111,14653.44792,7.086111111,137,3.5,2023/3/2 17:00,5.708333333
138,138,5.920659722,0.5403125,27.8353125,4.536458333,25.00055556,14681.14931,7.000243056,8.592986111,2.565416667,27.85486111,4.081111111,25.00340278,14656.23958,7.079444444,138,3.5,2023/3/2 18:00,5.75
139,139,5.944826389,0.412708333,27.86399306,4.547256944,25.00916667,14680.30556,6.986354167,8.597881944,2.591354167,27.83729167,4.095625,24.99565972,14655.4375,7.076215278,139,3.5,2023/3/2 19:00,5.791666667
140,140,5.987673611,0.735486111,27.81333333,4.545416667,25.0015625,14680.21528,6.971388889,8.627673611,2.579548611,27.81746528,4.116006944,24.99152778,14655.34028,7.0684375,140,3.5,2023/3/2 20:00,5.833333333
141,141,5.999791667,0.438576389,27.85434028,4.548784722,24.99965278,14679.62847,6.956180556,8.700555556,2.576666667,27.88201389,4.139548611,24.98829861,14655.11806,7.062048611,141,3.5,2023/3/2 21:00,5.875
142,142,5.770763889,0.5296875,27.83746528,4.554722222,24.99743056,14682.68056,6.936041667,8.746423611,2.628993056,27.82090278,4.160173611,24.90621528,14653.53472,7.060243056,142,3.5,2023/3/2 22:00,5.916666667
143,143,5.615798611,0.40125,27.92336806,4.558125,24.68979167,14601.71528,6.867708333,8.723958333,2.217465278,22.99038194,3.790381944,24.18725694,14571.45139,6.997847222,143,3.5,2023/3/2 23:00,5.958333333
144,144,5.589826389,0.397083333,27.8675,4.528993056,24.99215278,14685.01736,6.776631944,8.700902778,3.107465278,27.89569444,4.130972222,24.36107639,14653.19444,7.040590278,144,3.5,2023/3/3 0:00,6
145,145,5.541180556,0.429583333,27.86024306,4.5415625,25.00635417,14685.15972,6.719409722,8.658715278,3.006423611,27.82128472,4.133576389,24.6278125,14653.89236,7.044791667,145,3.5,2023/3/3 1:00,6.041666667
146,146,5.393020833,0.414791667,27.88229167,4.518333333,25.07677083,14683.97222,6.729027778,8.610625,3.085659722,27.853125,4.168958333,24.95371528,14653.6875,7.062569444,146,3.5,2023/3/3 2:00,6.083333333
147,147,4.330381944,0.416631944,27.86006944,4.534201389,25.07020833,14684.72222,6.763784722,8.620625,2.912152778,27.79024306,4.274097222,25.02079861,14653.02778,7.069583333,147,3.5,2023/3/3 3:00,6.125
148,148,3.995902778,0.6053125,27.81684028,4.584583333,25.02194444,14682.56597,6.871909722,8.610347222,2.902291667,27.83427083,4.313506944,25.00440972,14652.14931,7.0834375,148,3.5,2023/3/3 4:00,6.166666667
149,149,3.996666667,0.457777778,27.82295139,4.632777778,25.01118056,14682.84722,6.953263889,8.608125,2.828611111,27.84052083,4.343680556,25.01795139,14652.34722,7.089513889,149,3.5,2023/3/3 5:00,6.208333333
150,150,3.946979167,0.392881944,27.84663194,4.667638889,24.99180556,14683.04167,6.989930556,8.5665625,2.794965278,27.85149306,4.360972222,24.98333333,14650.8125,7.087118056,150,3.5,2023/3/3 6:00,6.25
151,151,3.978888889,0.415798611,27.87034722,4.693020833,25.01815972,14683.14931,7.013958333,8.598368056,2.772847222,27.81559028,4.372256944,24.99597222,14650.39931,7.088333333,151,3.5,2023/3/3 7:00,6.291666667
152,152,3.919131944,0.402916667,27.85642361,4.709131944,25.00840278,14682.95833,7.022951389,8.547361111,2.682673611,27.82989583,4.401319444,25.01170139,14651.875,7.082604167,152,3.5,2023/3/3 8:00,6.333333333
153,153,3.893993056,0.4140625,27.86871528,4.742951389,25.00729167,14683.11458,7.031319444,8.521770833,2.615173611,27.81069444,4.411805556,25.01850694,14652.63889,7.077152778,153,3.5,2023/3/3 9:00,6.375
154,154,3.873958333,0.39,27.86440972,4.766909722,25.02743056,14682.11806,7.049236111,8.504375,2.601215278,27.80472222,4.429618056,25.01204861,14650.42014,7.077986111,154,3.5,2023/3/3 10:00,6.416666667
155,155,3.874722222,0.457430556,27.83791667,4.798715278,25.00197917,14684.63542,7.065138889,8.503506944,2.523923611,27.82253472,4.446736111,25.00961806,14652.07639,7.075138889,155,3.5,2023/3/3 11:00,6.458333333
156,156,3.917534722,0.337395833,27.87684028,4.841527778,25.01868056,14682.23958,7.089861111,8.535277778,2.500694444,27.80340278,4.462395833,25.01510417,14651.79861,7.078194444,156,3.5,2023/3/3 12:00,6.5
157,157,3.874548611,0.2834375,27.80302083,4.868819444,25.03138889,14684.1875,7.119166667,8.501979167,2.479722222,27.81913194,4.473402778,25.00402778,14651.00347,7.0871875,157,3.5,2023/3/3 13:00,6.541666667
158,158,3.899861111,0.362083333,27.84850694,4.911909722,25.00701389,14683.10764,7.147395833,8.535972222,2.457916667,27.80444444,4.489826389,25.01729167,14652.06944,7.093993056,158,3.5,2023/3/3 14:00,6.583333333
159,159,3.903854167,0.5753125,27.86048611,4.953368056,25.01461806,14680.98264,7.165277778,8.545034722,2.394131944,27.82548611,4.509548611,25.025625,14652.42014,7.094756944,159,3.5,2023/3/3 15:00,6.625
160,160,3.856736111,0.423472222,27.8040625,4.992118056,25.02152778,14682.53472,7.178263889,8.500138889,2.390381944,27.79649306,4.511111111,24.99895833,14652.42014,7.096527778,160,3.5,2023/3/3 16:00,6.666666667
161,161,3.833645833,0.512083333,24.93131944,4.589548611,24.97425347,14633.54514,7.169861111,8.471638889,1.892736111,25.59010417,4.326951389,24.79529861,14612.09306,7.050840278,161,3.5,2023/3/3 17:00,6.708333333
162,162,3.824270833,0.621944444,27.8409375,4.968472222,25.00413194,14683.98958,7.169895833,8.469652778,2.065555556,27.80604167,4.485590278,24.95788194,14650.36806,7.052743056,162,3.5,2023/3/3 18:00,6.75
163,163,3.811041667,0.231736111,27.85472222,5.018229167,25.00635417,14683.46181,7.161840278,8.445520833,1.999652778,27.83829861,4.504375,24.9890625,14651.00347,7.040173611,163,3.5,2023/3/3 19:00,6.791666667
164,164,3.892048611,0.252291667,27.86760417,5.093194444,25.03701389,14681.10417,7.143263889,8.531875,1.626284722,27.83038194,4.529548611,25.04427083,14654.48264,7.018402778,164,3.5,2023/3/3 20:00,6.833333333
165,165,3.898472222,0.424236111,27.8209375,5.129479167,25.02246528,14686.55556,7.134618056,8.554305556,1.662986111,27.81010417,4.548576389,25.02940972,14658.22569,7.023263889,165,3.5,2023/3/3 21:00,6.875
166,166,3.92375,0.621944444,27.84760417,5.181701389,25.01,14687.14583,7.123229167,8.576076389,1.684895833,27.8378125,4.580798611,25.01614583,14655.92014,7.023368056,166,3.5,2023/3/3 22:00,6.916666667
167,167,3.932048611,0.341770833,27.84548611,5.235625,24.99371528,14685.74306,7.111666667,8.580243056,1.707708333,27.81201389,4.586909722,25.00548611,14656.1875,7.024861111,167,3.5,2023/3/3 23:00,6.958333333
168,168,3.940416667,0.178576389,27.83048611,5.2825,25.00159722,14685.51389,7.111736111,8.587951389,1.709930556,27.85038194,4.624756944,25.01701389,14655.79861,7.022118056,168,3.5,2023/3/4 0:00,7
169,169,3.883888889,0.256180556,27.84809028,5.341527778,25.00885417,14686.09722,7.124409722,8.524131944,1.685451389,27.80600694,4.634166667,25.00670139,14656.32639,7.015659722,169,3.5,2023/3/4 1:00,7.041666667
170,170,3.864201389,0.224027778,27.82350694,5.396180556,24.99989583,14686.77431,7.141909722,8.49375,1.652326389,27.83704861,4.644340278,25.0115625,14656.44792,7.010868056,170,3.5,2023/3/4 2:00,7.083333333
171,171,3.869270833,0.230277778,27.83600694,5.451701389,24.99805556,14685.84375,7.170347222,8.503125,1.636979167,27.84017361,4.6640625,24.98618056,14656.78125,7.009618056,171,3.5,2023/3/4 3:00,7.125
172,172,3.852152778,0.263125,27.83736111,5.503958333,25.02690972,14684.63194,7.1990625,8.484479167,1.637430556,27.82614583,4.682881944,25.00732639,14656.93403,7.009236111,172,3.5,2023/3/4 4:00,7.166666667
173,173,3.852083333,0.249548611,27.84534722,5.564409722,25.00305556,14684.55903,7.221388889,8.473784722,1.630243056,27.82684028,4.686527778,24.99020833,14654.96875,7.007222222,173,3.5,2023/3/4 5:00,7.208333333
174,174,3.842743056,0.198125,27.82,5.6071875,24.99586806,14685.28125,7.241041667,8.446909722,1.5696875,27.84378472,4.704375,25.00215278,14655.15278,7.002743056,174,3.5,2023/3/4 6:00,7.25
175,175,3.850729167,0.147083333,27.84149306,5.6596875,25.00295139,14682.72917,7.263090278,8.4709375,1.570902778,27.82545139,4.719201389,25.005,14655.65625,7.003090278,175,3.5,2023/3/4 7:00,7.291666667
176,176,3.850451389,0.329861111,27.81423611,5.702361111,25.01166667,14684.73958,7.271458333,8.467743056,1.574791667,27.81795139,4.732083333,25.00732639,14654.74306,6.998576389,176,3.5,2023/3/4 8:00,7.333333333
177,177,3.840104167,0.324375,27.86704861,5.759895833,24.99670139,14684.38194,7.272465278,8.441458333,1.511701389,27.82506944,4.729027778,24.99552083,14656.19444,6.990763889,177,3.5,2023/3/4 9:00,7.375
178,178,3.855347222,0.318576389,27.82979167,5.799548611,25.00770833,14684.92361,7.280173611,8.469513889,1.5190625,27.80253472,4.736423611,24.99979167,14655.70139,6.987951389,178,3.5,2023/3/4 10:00,7.416666667
179,179,3.8709375,0.419791667,27.84336806,5.845138889,24.99607639,14685.80903,7.289965278,8.488333333,1.489930556,27.83423611,4.752013889,25.00902778,14656.36111,6.988402778,179,3.5,2023/3/4 11:00,7.458333333
180,180,3.8778125,0.175277778,27.82517361,5.8940625,25.00579861,14683.56597,7.3065625,8.503333333,1.463402778,27.81597222,4.761597222,25.00975694,14654.21181,6.992951389,180,3.5,2023/3/4 12:00,7.5
181,181,3.857430556,0.12375,27.83555556,5.939305556,25.03586806,14683.93403,7.325694444,8.4646875,1.409027778,27.82399306,4.772256944,25.01440972,14655.32639,6.993784722,181,3.5,2023/3/4 13:00,7.541666667
182,182,3.839895833,0.309826389,27.82090278,5.997361111,25.0165625,14684.125,7.343298611,8.427534722,1.379444444,27.85190972,4.775590278,25.00100694,14655.27083,6.994444444,182,3.5,2023/3/4 14:00,7.583333333
183,183,3.852291667,0.175277778,27.81822917,6.050798611,25.02232639,14682.71181,7.353541667,8.442048611,1.347638889,27.83576389,4.789131944,25.01048611,14652.71528,6.996145833,183,3.5,2023/3/4 15:00,7.625
184,184,3.853159722,0.12375,27.80180556,6.112638889,25.02013889,14681.92708,7.357638889,8.439618056,1.272430556,27.79434028,4.802395833,25.01052083,14653.71875,6.990868056,184,3.5,2023/3/4 16:00,7.666666667
185,185,3.858090278,0.123159722,27.8465625,6.164201389,25.034375,14685.19792,7.359965278,8.447465278,1.270243056,27.81472222,4.807083333,25.02121528,14656.01736,6.992222222,185,3.5,2023/3/4 17:00,7.708333333
186,186,3.834618056,0.126979167,27.80732639,6.216319444,25.01743056,14682.17708,7.355659722,8.410381944,1.209583333,27.82388889,4.813506944,25.00663194,14653.43403,6.989965278,186,3.5,2023/3/4 18:00,7.75
187,187,3.824548611,0.126597222,27.81159722,6.267569444,25.02052083,14682.72222,7.3496875,8.401875,1.162291667,27.78510417,4.813784722,25.00847222,14655.125,6.983680556,187,3.5,2023/3/4 19:00,7.791666667
188,188,3.833576389,0.126944444,27.81798611,6.319131944,25.00392361,14683.03125,7.343819444,8.411493056,1.191909722,27.81545139,4.838784722,25.02138889,14654.05556,6.978298611,188,3.5,2023/3/4 20:00,7.833333333
189,189,3.853125,0.750590278,27.85267361,6.365416667,25.02857639,14684.39931,7.335277778,8.437569444,1.207430556,27.84472222,4.853159722,25.0184375,14654.84722,6.977951389,189,3.5,2023/3/4 21:00,7.875
190,190,3.855902778,0.122777778,27.79631944,6.403958333,25.02645833,14684.47222,7.319965278,8.446631944,1.211180556,27.87128472,4.867986111,25.00829861,14650.95486,6.978715278,190,3.5,2023/3/4 22:00,7.916666667
191,191,3.859756944,0.183125,24.316875,5.817777778,24.99885417,14604.73611,7.311631944,8.458708333,1.006722222,23.50966667,4.462583333,24.95483333,14563.61667,6.962590278,191,3.5,2023/3/4 23:00,7.958333333
192,192,3.787847222,0.154861111,24.35302083,5.768055556,24.99802083,14586.8125,7.312222222,8.341909722,0.800173611,24.19371528,4.493576389,24.84989583,14567.61458,6.931319444,192,3.5,2023/3/5 0:00,8
193,193,3.736875,0.126805556,27.82579861,6.351701389,25.02013889,14672.73264,7.322569444,8.326805556,1.367326389,27.85319444,4.831354167,25.03375,14643.90625,6.962743056,193,3.5,2023/3/5 1:00,8.041666667
194,194,3.742986111,0.128819444,27.85190972,6.4184375,25.01805556,14685.92361,7.298194444,8.333784722,1.967465278,27.83940972,4.855173611,25.033125,14652.92361,6.993402778,194,3.5,2023/3/5 2:00,8.083333333
195,195,3.753055556,0.12625,27.81454861,6.461180556,25.01513889,14679.26389,7.26625,8.344340278,2.002916667,27.8171875,4.892326389,25.00902778,14655.20833,6.990763889,195,3.5,2023/3/5 3:00,8.125
196,196,3.747256944,0.125347222,27.77072917,6.4996875,25.01541667,14685.18056,7.230694444,8.335694444,1.954791667,27.816875,4.909895833,25.01805556,14654.69097,6.983368056,196,3.5,2023/3/5 4:00,8.166666667
197,197,3.749722222,0.125138889,27.86680556,6.559236111,24.99979167,14684.99653,7.196944444,8.341840278,1.944131944,27.83635417,4.920347222,25.01079861,14653.72222,6.975104167,197,3.5,2023/3/5 5:00,8.208333333
198,198,3.738923611,0.124930556,27.83579861,6.600520833,25.02635417,14684.26389,7.165243056,8.320243056,1.882881944,27.83649306,4.939444444,25.01517361,14655.57292,6.965347222,198,3.5,2023/3/5 6:00,8.25
199,199,3.750173611,0.125972222,27.82586806,6.6403125,25.01166667,14682.39931,7.133125,8.341979167,1.8309375,27.83368056,4.968888889,24.99239583,14653.0625,6.956458333,199,3.5,2023/3/5 7:00,8.291666667
200,200,3.738611111,0.126631944,27.86388889,6.688159722,24.990625,14683.72569,7.099583333,8.333090278,1.818923611,27.84246528,4.987152778,25.00763889,14656.14931,6.951493056,200,3.5,2023/3/5 8:00,8.333333333
201,201,3.746180556,0.124479167,27.80663194,6.7065625,25.02135417,14685.03472,7.070208333,8.340868056,1.772013889,27.81006944,5.010243056,25.0165625,14653.69097,6.944375,201,3.5,2023/3/5 9:00,8.375
202,202,3.742118056,0.126736111,27.81545139,6.753333333,25.00732639,14684.12847,7.042465278,8.332777778,1.789513889,27.83954861,5.031770833,25.003125,14653.56597,6.941215278,202,3.5,2023/3/5 10:00,8.416666667
203,203,3.7496875,0.123854167,27.81215278,6.800347222,25.01642361,14683.96528,7.021423611,8.334236111,1.720416667,27.7978125,5.050833333,25.01197917,14654.13194,6.935243056,203,3.5,2023/3/5 11:00,8.458333333
204,204,3.725069444,0.124791667,27.84958333,6.852118056,25.02020833,14683.30903,7.010729167,8.308020833,1.688958333,27.81510417,5.067569444,25.00538194,14653.22222,6.931666667,204,3.5,2023/3/5 12:00,8.5
205,205,3.726736111,0.125173611,27.81743056,6.892638889,25.00361111,14683.71181,7.009722222,8.3084375,1.620972222,27.81072917,5.089826389,25.01618056,14653.40972,6.930763889,205,3.5,2023/3/5 13:00,8.541666667
206,206,3.737465278,0.125,27.81329861,6.940625,25.02118056,14685.88889,7.009756944,8.314791667,1.582569444,27.80163194,5.112881944,25.02243056,14655.29861,6.928819444,206,3.5,2023/3/5 14:00,8.583333333
207,207,3.722708333,0.125763889,27.83836806,6.999826389,25.01451389,14684.60069,7.0025,8.299618056,1.551666667,27.83947917,5.1378125,25.00993056,14654.80208,6.927847222,207,3.5,2023/3/5 15:00,8.625
208,208,3.713402778,0.126215278,27.83677083,7.050868056,25.03267361,14683.55208,6.988159722,8.282881944,1.524895833,27.81,5.158263889,25.01510417,14652.38889,6.921770833,208,3.5,2023/3/5 16:00,8.666666667
209,209,3.697708333,0.123819444,27.83607639,7.085798611,25.02611111,14684.35764,6.974479167,8.267847222,1.464930556,27.83371528,5.197083333,25.00496528,14650.63889,6.915520833,209,3.5,2023/3/5 17:00,8.708333333
210,210,3.670208333,0.125590278,27.81947917,7.139583333,25.01923611,14683.52083,6.961493056,8.233993056,1.413402778,27.83586806,5.224097222,25.01340278,14653.36111,6.904270833,210,3.5,2023/3/5 18:00,8.75
211,211,3.6675,0.126979167,27.80315972,7.1675,25.01743056,14683.12847,6.943506944,8.232881944,1.383923611,27.83270833,5.256840278,25.01107639,14654.64931,6.893819444,211,3.5,2023/3/5 19:00,8.791666667
212,212,3.655451389,0.1271875,27.81892361,7.213090278,25.00420139,14681.08681,6.928993056,8.224305556,1.408923611,27.82121528,5.275486111,25.00503472,14653.45833,6.891979167,212,3.5,2023/3/5 20:00,8.833333333
213,213,3.674861111,0.126388889,27.84329861,7.2425,25.01409722,14684.81944,6.915729167,8.240138889,1.341006944,27.83090278,5.295555556,25.01305556,14652.42014,6.884097222,213,3.5,2023/3/5 21:00,8.875
214,214,3.666944444,0.1271875,26.0946875,6.902118056,25.01649306,14618.39931,6.914618056,8.245590278,0.937222222,24.06701389,4.843229167,24.95677083,14578.82292,6.846284722,214,3.5,2023/3/5 22:00,8.916666667
215,215,3.638090278,0.1259375,27.79440972,7.258506944,25.01361111,14682.03472,6.947916667,8.2790625,1.512569444,27.79663194,5.300763889,25.01743056,14654.57292,6.879861111,215,3.5,2023/3/5 23:00,8.958333333
216,216,3.676770833,0.122326389,25.60461806,6.810798611,25.00798611,14603.61458,6.914756944,8.295868056,1.307534722,25.84378472,5.136527778,24.98885417,14593.37153,6.852118056,216,3.5,2023/3/6 0:00,9
217,217,3.708055556,0.124409722,27.85201389,7.239930556,25.00270833,14684.20486,6.948923611,8.283090278,1.297673611,27.81815972,5.350902778,25.04100694,14655.5,6.871215278,217,3.5,2023/3/6 1:00,9.041666667
218,218,3.655659722,0.12625,27.80309028,7.303993056,24.99868056,14684.48611,6.923402778,8.237847222,1.746840278,27.84128472,5.409027778,25.03083333,14657.51389,6.916840278,218,3.5,2023/3/6 2:00,9.083333333
219,219,3.642743056,0.121840278,27.83690972,7.387083333,25.00753472,14686.24653,6.892951389,8.228854167,1.731909722,27.84440972,5.473472222,25.01861111,14653.9375,6.930486111,219,3.5,2023/3/6 3:00,9.125
